filename,year,part,line_count,total_tokens,total_words,total_chars,file_size_mb,tokens_per_line,words_per_token
CC-MAIN-2017-22-part-00004.jsonl,2017,4,274964,232084847,150879144,928752575,911.6675148010254,844.0553927059542,0.6501033822341706
CC-MAIN-2022-49-part-00043.jsonl,2022,43,259839,240258577,155289468,961424400,943.240237236023,924.6440180265472,0.6463430772754473
CC-MAIN-2017-22-part-00000.jsonl,2017,0,271645,232109123,151040892,928843743,911.6732788085938,854.4575567376539,0.6507322506233415
CC-MAIN-2024-30-part-00080.jsonl,2024,80,219904,242052578,149593488,968539915,947.2514610290527,1100.7193047875437,0.6180206351696035
CC-MAIN-2022-21-part-00040.jsonl,2022,40,271988,241764026,156225050,967463904,949.1532678604126,888.8775460682089,0.6461881553875183
CC-MAIN-2019-35-part-00003.jsonl,2019,3,281130,238096285,153773977,952807036,936.1613636016846,846.9259239497741,0.6458478636069437
CC-MAIN-2018-22-part-00002.jsonl,2018,2,297270,232606350,150774245,930870690,914.4881410598755,782.4750227066303,0.6481948794605135
CC-MAIN-2023-40-part-00045.jsonl,2023,45,225231,242043597,153050607,968512605,947.5408277511597,1074.6460167561304,0.6323266093256745
CC-MAIN-2017-26-part-00016.jsonl,2017,16,289419,237486359,155411059,950380099,933.229437828064,820.5624337033851,0.6543999396613766
CC-MAIN-2021-10-part-00026.jsonl,2021,26,248318,237432093,153648248,950101161,930.2187576293945,956.1614260746301,0.6471250202894855
CC-MAIN-2018-43-part-00015.jsonl,2018,15,274794,234689344,149966965,939168852,920.9747743606567,854.055561620705,0.6390020204752032
CC-MAIN-2018-51-part-00002.jsonl,2018,2,293618,232730906,149171524,931363482,916.2973766326904,792.6316029671206,0.6409613856786172
CC-MAIN-2023-50-part-00028.jsonl,2023,28,225419,241403948,152141360,965954306,945.0688076019287,1070.9121591347669,0.6302355916730906
CC-MAIN-2023-50-part-00009.jsonl,2023,9,224742,241416359,152078979,966001850,945.0674247741699,1074.1933372489343,0.629944795911697
CC-MAIN-2024-18-part-00052.jsonl,2024,52,218012,242557778,151168987,970558480,948.9465560913086,1112.5891143606773,0.623228775619803
CC-MAIN-2024-10-part-00076.jsonl,2024,76,221169,242532476,151638288,970461011,948.9436902999878,1096.5934466403519,0.6252287961633641
CC-MAIN-2021-17-part-00021.jsonl,2021,21,239948,242331670,156926488,969687226,948.5671691894531,1009.9341107239902,0.6475690445248036
CC-MAIN-2017-13-part-00011.jsonl,2017,11,287492,236773958,153699545,947527034,930.8850193023682,823.5845101776745,0.6491404134909127
CC-MAIN-2022-21-part-00030.jsonl,2022,30,268735,241807484,156501130,967633078,949.1481103897095,899.7989990138984,0.647213756212773
CC-MAIN-2017-09-part-00013.jsonl,2017,13,291376,227144326,146950095,909014615,894.0925788879395,779.5574309483279,0.6469459201899677
CC-MAIN-2023-23-part-00057.jsonl,2023,57,243114,242283971,155766915,969500069,949.4299297332764,996.5858445009337,0.6429105250218967
CC-MAIN-2019-47-part-00010.jsonl,2019,10,273075,233709964,150690908,935249926,917.7727794647217,855.8453318685342,0.6447774216421513
CC-MAIN-2024-22-part-00048.jsonl,2024,48,218279,242098466,150464723,968721501,947.0941724777222,1109.1239468753292,0.6215021742434337
CC-MAIN-2023-40-part-00014.jsonl,2023,14,227000,242057386,153091352,968570064,947.5460557937622,1066.3320969162996,0.6324589161679206
CC-MAIN-2017-39-part-00014.jsonl,2017,14,301163,237356023,154507251,949875848,933.7770013809204,788.1314205264259,0.6509514654279491
CC-MAIN-2020-45-part-00023.jsonl,2020,23,295645,237206580,152948408,949270457,932.7947263717651,802.3358419726361,0.6447899042260969
CC-MAIN-2017-26-part-00020.jsonl,2017,20,289152,237482503,155457575,950362554,933.1844615936279,821.3067971170872,0.6546064364160756
CC-MAIN-2023-23-part-00037.jsonl,2023,37,243275,242267178,155734258,969432828,949.4412412643433,995.8572726338506,0.642820291570821
CC-MAIN-2021-43-part-00007.jsonl,2021,7,273986,237543092,153314054,950583218,932.9990606307983,866.9898899943793,0.6454157547128333
CC-MAIN-2020-05-part-00014.jsonl,2020,14,277907,235100057,151953011,940817773,923.98219871521,845.966661509066,0.646333365202034
CC-MAIN-2019-35-part-00009.jsonl,2019,9,284558,238005056,153510361,952446760,936.1489181518555,836.4026173925878,0.6449878148807058
CC-MAIN-2020-45-part-00021.jsonl,2020,21,296687,237160518,152837530,949086758,932.7974710464478,799.3626886247123,0.6444476141682234
CC-MAIN-2023-23-part-00001.jsonl,2023,1,243229,242255582,155982643,969386467,949.4167938232422,995.9979361013695,0.643876362774584
CC-MAIN-2021-43-part-00001.jsonl,2021,1,270896,237575934,153046423,950709571,932.9995822906494,877.0005241864036,0.6442000265902353
CC-MAIN-2016-50-part-00010.jsonl,2016,10,349553,233969421,150810559,936400508,923.6864099502563,669.338901396927,0.6445738009498259
CC-MAIN-2021-31-part-00014.jsonl,2021,14,257840,238719393,154507899,955263688,935.9175996780396,925.8431313993174,0.6472364773481138
CC-MAIN-2022-40-part-00040.jsonl,2022,40,260653,241821198,156675198,967675792,948.8191156387329,927.7514473265222,0.6478968729614846
CC-MAIN-2024-18-part-00003.jsonl,2024,3,218243,242564790,150972240,970587662,948.888237953186,1111.4436201848398,0.6223996483578677
CC-MAIN-2018-13-part-00004.jsonl,2018,4,307753,241900799,157135800,968064038,951.456090927124,786.0225538012627,0.6495877675873241
CC-MAIN-2014-10-part-00010.jsonl,2014,10,334214,237135559,153549247,949043390,934.5231342315674,709.5320932097399,0.64751675222188
CC-MAIN-2014-15-part-00002.jsonl,2014,2,320372,236657710,153080842,947110286,931.9246187210083,738.6966089421048,0.6468449390472003
CC-MAIN-2024-18-part-00050.jsonl,2024,50,215767,242589698,151101378,970682075,948.9212999343872,1124.3132545755375,0.6228680741422086
CC-MAIN-2024-10-part-00000.jsonl,2024,0,219998,242526996,151489168,970437760,948.97047996521,1102.4054582314384,0.6246280640856987
CC-MAIN-2022-40-part-00002.jsonl,2022,2,263910,241756740,156601762,967423022,948.8171195983887,916.0575196089576,0.6477658575310041
CC-MAIN-2024-30-part-00012.jsonl,2024,12,221165,242046264,149592629,968516946,947.24928855896,1094.4148667284605,0.6180332078994617
CC-MAIN-2019-04-part-00014.jsonl,2019,14,299771,232795545,149672395,931631521,916.3471536636353,776.5779378258737,0.6429349625225861
CC-MAIN-2014-49-part-00006.jsonl,2014,6,273728,214770540,138146090,859492438,844.6726636886597,784.6129734627075,0.6432264406468411
CC-MAIN-2017-30-part-00020.jsonl,2017,20,283177,237744453,155422335,951403422,934.2067766189575,839.5613097108875,0.6537369559574961
CC-MAIN-2024-10-part-00049.jsonl,2024,49,221790,242503921,151471854,970348219,948.9551973342896,1093.3942964065106,0.6246161025990173
CC-MAIN-2024-18-part-00043.jsonl,2024,43,219797,242511664,150908596,970375710,948.9199104309082,1103.343830898511,0.6222735579431758
CC-MAIN-2024-26-part-00024.jsonl,2024,24,218773,241349002,149599841,965724640,944.5182733535767,1103.1937304877658,0.6198485999954539
CC-MAIN-2014-35-part-00006.jsonl,2014,6,331326,234868264,151747570,939969083,925.4598073959351,708.8736289938007,0.6460965283926142
CC-MAIN-2022-05-part-00021.jsonl,2022,21,274149,238224945,153821915,953310298,935.6418304443359,868.9615683442215,0.6457002855011678
CC-MAIN-2016-44-part-00000.jsonl,2016,0,351125,237624704,153602668,951025353,937.174765586853,676.7524499822001,0.6464086663312583
CC-MAIN-2017-43-part-00016.jsonl,2017,16,298283,236259715,154138394,945486445,929.1263017654419,792.0656390072515,0.6524108183233862
CC-MAIN-2014-15-part-00003.jsonl,2014,3,319937,236624421,152975456,946978347,931.9331283569336,739.5969237693671,0.6464905665844186
CC-MAIN-2019-13-part-00014.jsonl,2019,14,296783,240208332,154600936,961278419,945.124439239502,809.3736231522695,0.6436118793747754
CC-MAIN-2024-10-part-00009.jsonl,2024,9,220346,242546834,151353956,970517923,948.9561319351196,1100.7544225899267,0.6240195079190356
CC-MAIN-2024-26-part-00061.jsonl,2024,61,220326,241381244,149655879,965855320,944.5172672271729,1095.564046004557,0.6199979605706233
CC-MAIN-2024-26-part-00073.jsonl,2024,73,217251,241367124,149663376,965793883,944.4809398651123,1111.0058135520665,0.6200652910791612
CC-MAIN-2019-35-part-00014.jsonl,2019,14,281633,238225801,153896833,953326338,936.5808868408203,845.8731789243448,0.646012448500488
CC-MAIN-2023-50-part-00034.jsonl,2023,34,225657,241394158,152060206,965915276,945.0605125427246,1069.7392857301124,0.629924962807095
CC-MAIN-2017-30-part-00015.jsonl,2017,15,285769,237643094,155327113,951000791,934.2098712921143,831.5915792125808,0.6536150930605205
CC-MAIN-2024-18-part-00042.jsonl,2024,42,218865,242562099,150992248,970577352,948.9188871383667,1108.2726749366047,0.6224890393944027
CC-MAIN-2019-04-part-00005.jsonl,2019,5,298384,232845922,149995322,931831677,916.3360214233398,780.3565941873559,0.644182731274117
CC-MAIN-2023-50-part-00037.jsonl,2023,37,225279,241413759,152104426,965992985,945.0659580230713,1071.6212296752028,0.63005698859111
CC-MAIN-2024-26-part-00092.jsonl,2024,92,219271,241381978,149641505,965856921,944.5186214447021,1100.8385878661566,0.6199365264957768
CC-MAIN-2021-43-part-00026.jsonl,2021,26,272807,237553383,153137353,950622659,933.05113697052,870.7745145835701,0.6446439577751667
CC-MAIN-2023-23-part-00049.jsonl,2023,49,241365,242191155,155776748,969126282,949.1444845199585,1003.4228450686719,0.6431975106605359
CC-MAIN-2024-10-part-00058.jsonl,2024,58,221354,242507160,151453235,970360190,948.9571733474731,1095.5625830118272,0.6245309829202569
CC-MAIN-2024-18-part-00024.jsonl,2024,24,218742,242533874,151032169,970463665,948.910626411438,1108.7668303297949,0.6227260815534575
CC-MAIN-2023-06-part-00024.jsonl,2023,24,258909,239465434,155058915,958250197,939.6226844787598,924.9019307942173,0.647521073960094
CC-MAIN-2024-26-part-00077.jsonl,2024,77,219413,241370502,149627580,965811278,944.5188903808594,1100.0738424797073,0.6199083100883637
CC-MAIN-2024-30-part-00075.jsonl,2024,75,221293,242030087,149764050,968452100,947.255597114563,1093.7087345736195,0.6187827796797842
CC-MAIN-2023-40-part-00052.jsonl,2023,52,227218,242027020,152976842,968450583,947.5445518493652,1065.1753822320416,0.6320651388427623
CC-MAIN-2022-05-part-00035.jsonl,2022,35,273393,238246728,153718540,953396851,935.6422204971313,871.4441408521799,0.6452073499200375
CC-MAIN-2018-34-part-00005.jsonl,2018,5,298531,237087348,152299257,948797147,932.3302364349365,794.1799947074173,0.6423761465331335
CC-MAIN-2020-16-part-00018.jsonl,2020,18,281934,235032879,152040731,940554033,923.6802520751953,833.6450339441146,0.6468913270640743
CC-MAIN-2024-26-part-00086.jsonl,2024,86,219901,241333341,149694887,965664060,944.5330066680908,1097.463590433877,0.6202826612341144
CC-MAIN-2023-50-part-00025.jsonl,2023,25,225276,241431034,152069620,966061371,945.1051912307739,1071.7121841652017,0.6298677410295149
CC-MAIN-2021-25-part-00029.jsonl,2021,29,264485,242009280,156412714,968432942,949.0202436447144,915.0208140348224,0.6463087448547428
CC-MAIN-2019-13-part-00017.jsonl,2019,17,296108,240205317,154606974,961265786,945.1239719390869,811.2084678563227,0.643645094667076
CC-MAIN-2024-26-part-00004.jsonl,2024,4,219642,241403341,149711965,965943226,944.5846796035767,1099.076410704692,0.6201735418400858
CC-MAIN-2023-40-part-00029.jsonl,2023,29,226266,242032515,152992702,968469505,947.5362243652344,1069.6813264034367,0.632116317098965
CC-MAIN-2020-50-part-00023.jsonl,2020,23,295210,239750397,154734585,959444457,942.6833257675171,812.1350801124623,0.6453986601740643
CC-MAIN-2022-40-part-00044.jsonl,2022,44,261923,241829060,156613191,967708289,948.8206939697266,923.2830259274672,0.6476194010761155
CC-MAIN-2014-23-part-00011.jsonl,2014,11,338503,233430646,150655605,934229127,920.26047706604,689.5969784610476,0.6453977126893613
CC-MAIN-2024-10-part-00088.jsonl,2024,88,221078,242520882,151448946,970414864,948.9526863098145,1096.9923827789287,0.6244779614482847
CC-MAIN-2023-40-part-00003.jsonl,2023,3,225171,242127142,153264208,968846357,947.5878887176514,1075.303400526711,0.6329906128409181
CC-MAIN-2019-43-part-00001.jsonl,2019,1,292153,237030108,152527216,948559969,932.237021446228,811.3218347920439,0.6434930030070273
CC-MAIN-2023-06-part-00039.jsonl,2023,39,257513,239486303,155124423,958331719,939.6031265258789,929.9969438436118,0.6477381840079597
CC-MAIN-2019-18-part-00016.jsonl,2019,16,290159,232676861,149993344,931143486,915.6921854019165,801.8943441354568,0.6446422878293858
CC-MAIN-2023-50-part-00030.jsonl,2023,30,225272,241382613,152141009,965868453,945.0653972625732,1071.5162692212082,0.6302898419614009
CC-MAIN-2013-48-part-00019.jsonl,2013,19,339033,240631999,156509874,963035786,948.286943435669,709.7598139414157,0.6504117268293981
CC-MAIN-2020-29-part-00025.jsonl,2020,25,289710,241277641,155754662,965546454,948.0250616073608,832.8246902074488,0.6455412169750118
CC-MAIN-2021-17-part-00009.jsonl,2021,9,239628,242368918,156830660,969834980,948.5927715301514,1011.4382209090758,0.6470741433932548
CC-MAIN-2018-13-part-00018.jsonl,2018,18,310612,241888216,157091973,968019089,951.5156965255737,778.7471701028936,0.649440372076662
CC-MAIN-2021-49-part-00023.jsonl,2021,23,280579,242139107,155732007,968977193,951.701171875,862.9979684865938,0.643150992540829
CC-MAIN-2023-50-part-00031.jsonl,2023,31,223963,241444684,152177940,966114674,945.0632171630859,1078.0561253421324,0.6302807644338113
CC-MAIN-2022-21-part-00006.jsonl,2022,6,270862,241773154,156277004,967499478,949.1435375213623,892.606397353634,0.6463786463239836
CC-MAIN-2023-14-part-00031.jsonl,2023,31,254844,241750592,156269243,967384964,948.6277256011963,948.6218706345843,0.646406867950917
CC-MAIN-2021-04-part-00019.jsonl,2021,19,291801,238591140,153959365,954802621,938.0510168075562,817.6501794030863,0.6452853404363632
CC-MAIN-2017-34-part-00020.jsonl,2017,20,304552,234480185,153483711,938376517,922.4689035415649,769.9183883212062,0.6545700695348735
CC-MAIN-2023-06-part-00000.jsonl,2023,0,258578,239450027,154932507,958187632,939.6185550689697,926.0262938068977,0.6470348278557513
CC-MAIN-2018-39-part-00015.jsonl,2018,15,298572,235307670,151751356,941678880,925.3615951538086,788.1103050520477,0.6449061180198673
CC-MAIN-2024-10-part-00028.jsonl,2024,28,220530,242512882,151534564,970382389,948.9554147720337,1099.682047793951,0.624851606851961
CC-MAIN-2023-23-part-00056.jsonl,2023,56,242639,242283905,155724962,969499509,949.4450759887695,998.5365295768611,0.6427375437918585
CC-MAIN-2017-17-part-00010.jsonl,2017,10,279970,231282588,150207111,925551180,909.3166332244873,826.097753330714,0.6494527422012417
CC-MAIN-2013-20-part-00022.jsonl,2013,22,314275,237070791,154521084,948754424,933.1607732772827,754.3418693819108,0.6517930081061737
CC-MAIN-2017-47-part-00002.jsonl,2017,2,301639,235794066,153745777,943629311,927.8985891342163,781.7094805379941,0.6520341228604116
CC-MAIN-2014-15-part-00000.jsonl,2014,0,324000,236604704,152907845,946905358,931.9297294616699,730.2614320987655,0.6462586855416027
CC-MAIN-2023-50-part-00019.jsonl,2023,19,225878,241407447,152129158,965969084,945.0762214660645,1068.751480887913,0.6301759116817967
CC-MAIN-2017-34-part-00022.jsonl,2017,22,303137,234496007,153708203,938438010,922.4859066009521,773.5644510567829,0.6554832424076202
CC-MAIN-2022-05-part-00034.jsonl,2022,34,273260,238222019,153703096,953298233,935.5497226715088,871.7778635731538,0.6452094422052564
CC-MAIN-2019-13-part-00012.jsonl,2019,12,295077,240226905,154449372,961350840,945.1149959564209,814.1159934525565,0.6429311987347962
CC-MAIN-2021-25-part-00025.jsonl,2021,25,263891,241877130,156203735,967904269,949.0240087509155,916.579686309878,0.6457978685293645
CC-MAIN-2023-23-part-00026.jsonl,2023,26,242677,242273021,155792084,969456693,949.3974714279175,998.335322259629,0.6430434695409193
CC-MAIN-2024-18-part-00046.jsonl,2024,46,217577,242559047,151080907,970561527,948.924524307251,1114.8193375218889,0.6228623869881876
CC-MAIN-2024-30-part-00009.jsonl,2024,9,220730,242062502,149866343,968581096,947.2536783218384,1096.645231731074,0.6191225066326052
CC-MAIN-2023-50-part-00008.jsonl,2023,8,226095,241354347,151955105,965756934,945.0204219818115,1067.4908644596298,0.6295934044229168
CC-MAIN-2017-26-part-00019.jsonl,2017,19,290824,237469114,155444745,950312295,933.156777381897,816.5389170082249,0.6545893164026375
CC-MAIN-2024-18-part-00002.jsonl,2024,2,219126,242534005,150964517,970465083,948.9624214172363,1106.8244069622044,0.6224468069951675
CC-MAIN-2017-34-part-00007.jsonl,2017,7,303460,234478680,153568699,938369912,922.4856157302856,772.6839781190272,0.654936726017052
CC-MAIN-2024-22-part-00058.jsonl,2024,58,217958,242078895,150521513,968642333,947.0866355895996,1110.6676286256986,0.621787012866198
CC-MAIN-2019-51-part-00017.jsonl,2019,17,273640,231714526,149421583,927268854,910.7716093063354,846.7860181260049,0.644852032280445
CC-MAIN-2017-26-part-00017.jsonl,2017,17,290454,237466412,155324193,950300560,933.1308298110962,817.5697769698472,0.6540891054521007
CC-MAIN-2016-07-part-00006.jsonl,2016,6,264337,218718170,141085413,875269614,859.4722356796265,827.4217003295037,0.6450557491405492
CC-MAIN-2021-21-part-00016.jsonl,2021,16,249624,240548380,155451805,962567583,942.5790023803711,963.6428388295997,0.6462392513306471
CC-MAIN-2021-04-part-00018.jsonl,2021,18,289098,238663080,154128120,955086814,938.0508718490601,825.5438640184298,0.6457979172983103
CC-MAIN-2024-26-part-00020.jsonl,2024,20,220426,241361573,149640498,965777323,944.5186958312988,1094.977783927486,0.6199847645175895
CC-MAIN-2023-40-part-00048.jsonl,2023,48,226513,242055777,153297010,968562229,947.5643787384033,1068.6175936921943,0.6333127508871643
CC-MAIN-2015-35-part-00000.jsonl,2015,0,292564,219069432,140949908,876715707,862.4850063323975,748.7914849400473,0.643402900684017
CC-MAIN-2023-40-part-00033.jsonl,2023,33,225035,242082110,153086924,968665503,947.540135383606,1075.7531495100761,0.6323760314217354
CC-MAIN-2017-09-part-00012.jsonl,2017,12,290992,227181223,146899512,909161607,894.1065244674683,780.7129508715017,0.6466181934411014
CC-MAIN-2020-34-part-00019.jsonl,2020,19,291366,240194343,154741402,961215387,944.2825050354004,824.3732727909228,0.644234164998632
